address,amenities,attraction,num_avg,num_bad,num_excellent,num_good,num_poor,page_link,rating,restaurant,title,total_reviews,walking_grade
"132 West 47th Street Between 6th Avenue of the Americas and 7th Avenue, New York City, NY 10036-1502","Paid private parking on-site,Free High Speed Internet (WiFi),Free breakfast,Nightclub / DJ,Car hire,Fax / photocopying,Rooftop terrace,Baggage storage,Free internet,Wifi,Public wifi,Internet,Bar / lounge,Restaurant,Breakfast available,Complimentary tea,Complimentary welcome drink,Snack bar,Rooftop bar,Taxi service,Concierge,Newspaper,Non-smoking hotel,Doorperson,24-hour front desk,Dry cleaning,Laundry service,Ironing service,Shoeshine,Allergy-free room,Blackout curtains,Air conditioning,Desk,Housekeeping,Room service,Minibar,Cable / satellite TV,Telephone,Wardrobe / closet,Clothes rack,Iron,Private bathrooms,Flatscreen TV,Non-smoking rooms,Suites",264,319,45,"2,901","1,251",91,https://www.tripadvisor.com/Hotel_Review-g60763-d93525-Reviews-Sanctuary_Hotel_New_York_Times_Square-New_York_City_New_York.html,4.5,531,Sanctuary Hotel New York Times Square,"4,606 reviews",100
"310 West Broadway, New York City, NY 10013-2225","Valet parking,Free High Speed Internet (WiFi),Fitness Center with Gym / Workout Room,Bar / lounge,Nightclub / DJ,Pets Allowed ( Dog / Pet Friendly ),Taxi service,Conference facilities,Parking,Free internet,Wifi,Internet,Restaurant,Meeting rooms,Salon,Baggage storage,Concierge,Non-smoking hotel,Doorperson,24-hour check-in,24-hour front desk,Dry cleaning,Laundry service,Ironing service,Bathrobes,Air conditioning,Desk,Housekeeping,Room service,Minibar,Flatscreen TV,Complimentary toiletries,Safe,Telephone,Iron,Wake-up service / alarm clock,DVD / CD player,On-demand movies,iPod docking station,Hair dryer,Non-smoking rooms,Suites",114,426,141,"1,807","1,004",185,https://www.tripadvisor.com/Hotel_Review-g60763-d93561-Reviews-Soho_Grand_Hotel-New_York_City_New_York.html,4.0,230,Soho Grand Hotel,"3,562 reviews",100
"125 West 45th Street, New York City, NY 10036-4004","Paid public parking nearby,Free High Speed Internet (WiFi),Pool,Fitness Center with Gym / Workout Room,Bar / lounge,Car hire,Fax / photocopying,Steam room,Free internet,Wifi,Internet,Pool / beach towels,Indoor pool,Heated pool,Sauna,Breakfast available,Breakfast buffet,Taxi service,24-hour security,Baggage storage,Concierge,Non-smoking hotel,24-hour check-in,24-hour front desk,Dry cleaning,Laundry service,Ironing service,Soundproof rooms,Air conditioning,Housekeeping,Safe,Telephone,Minibar,Flatscreen TV,Bath / shower,Iron,Laptop safe,Wake-up service / alarm clock,Refrigerator,Complimentary toiletries,Hair dryer,Non-smoking rooms",273,136,25,"1,077",528,35,https://www.tripadvisor.com/Hotel_Review-g60763-d518280-Reviews-Room_Mate_Grace-New_York_City_New_York.html,4.5,541,Room Mate Grace,"1,800 reviews",100
"6 Water St, New York City, NY 10004-2113","Paid private parking nearby,Free High Speed Internet (WiFi),Fitness Center with Gym / Workout Room,Bar / lounge,Children Activities (Kid / Family Friendly),Business Center with Internet Access,Meeting rooms,Baggage storage,Parking,Free internet,Wifi,Public wifi,Internet,Restaurant,Breakfast available,Breakfast buffet,Complimentary instant cofffee,Fax / photocopying,Non-smoking hotel,24-hour front desk,Express check-in / check-out,Dry cleaning,Laundry service,Air conditioning,Room service,Safe,Telephone,Iron,Flatscreen TV,Non-smoking rooms,Family rooms",47,35,16,481,177,14,https://www.tripadvisor.com/Hotel_Review-g60763-d12297961-Reviews-Hilton_Garden_Inn_NYC_Financial_Center_Manhattan_Downtown-New_York_City_New_York.html,4.5,197,Hilton Garden Inn NYC Financial Center/Manhattan Downtown,723 reviews,100
"22 E 29th St At Madison Ave, New York City, NY 10016-7406","Valet parking,Free High Speed Internet (WiFi),Fitness Center with Gym / Workout Room,Bar / lounge,Evening entertainment,Board games / puzzles,Children Activities (Kid / Family Friendly),Pets Allowed ( Dog / Pet Friendly ),Paid private parking nearby,Parking garage,Free internet,Wifi,Public wifi,Paid wifi,Internet,Yoga classes,Restaurant,Breakfast available,Breakfast in the room,Wine / champagne,Nightclub / DJ,Car hire,Taxi service,Business Center with Internet Access,Conference facilities,Fax / photocopying,Makeup services,24-hour security,Baggage storage,Newspaper,Non-smoking hotel,Shops,Doorperson,First aid kit,24-hour front desk,Express check-in / check-out,Dry cleaning,Laundry service,Ironing service,Shoeshine,Blackout curtains,Bathrobes,Air conditioning,Housekeeping,Minibar,Cable / satellite TV,Sofa bed,Walk-in shower,Interconnected rooms available,Safe,Seating area,Separate living room,Telephone,Wardrobe / closet,Bottled water,Iron,Laptop safe,Tile / marble floor,Wake-up service / alarm clock,Flatscreen TV,Radio,Bath / shower,Complimentary toiletries,Hair dryer,Non-smoking rooms,Suites",93,42,23,201,64,20,https://www.tripadvisor.com/Hotel_Review-g60763-d12197432-Reviews-The_James_New_York_NoMad-New_York_City_New_York.html,4.0,520,The James New York - NoMad,350 reviews,100
"150 East 50th Street, New York City, NY 10022-9500","Paid public parking nearby,Wifi,Fitness Center with Gym / Workout Room,Bar / lounge,Bowling offsite,Kids stay free,Babysitting,Car hire,Internet,Restaurant,Breakfast available,Breakfast in the room,Complimentary instant cofffee,Complimentary tea,Vending machine,Children's television networks,Taxi service,Business Center with Internet Access,Conference facilities,Meeting rooms,Fax / photocopying,Baggage storage,Concierge,Newspaper,Non-smoking hotel,ATM on site,Doorperson,Umbrella,24-hour front desk,Dry cleaning,Laundry service,Blackout curtains,Bathrobes,Air conditioning,Desk,Housekeeping,Coffee / tea maker,Cable / satellite TV,Bath / shower,Interconnected rooms available,Room service,Safe,Telephone,Wardrobe / closet,Iron,Laptop safe,Private bathrooms,Tile / marble floor,Wake-up service / alarm clock,Kitchenette,Microwave,Refrigerator,Electric kettle,Kitchenware,Flatscreen TV,On-demand movies,Radio,iPod docking station,Complimentary toiletries,Hair dryer,Non-smoking rooms,Suites,Family rooms",54,91,12,"1,208",558,14,https://www.tripadvisor.com/Hotel_Review-g60763-d80112-Reviews-San_Carlos_Hotel-New_York_City_New_York.html,4.5,481,San Carlos Hotel,"1,883 reviews",100
"105 W 28th St, New York City, NY 10001-6153","Valet parking,Free High Speed Internet (WiFi),Fitness Center with Gym / Workout Room,Bar / lounge,Nightclub / DJ,Children Activities (Kid / Family Friendly),Pets Allowed ( Dog / Pet Friendly ),Airport transportation,Parking,Free internet,Wifi,Public wifi,Internet,Restaurant,Breakfast available,Rooftop bar,Shuttle bus service,Taxi service,Conference facilities,Banquet room,Meeting rooms,Rooftop terrace,Baggage storage,Non-smoking hotel,24-hour front desk,Dry cleaning,Laundry service,Air conditioning,Housekeeping,Safe,Telephone,Private bathrooms,Flatscreen TV,Walk-in shower,Hair dryer,City view",107,23,7,289,50,14,https://www.tripadvisor.com/Hotel_Review-g60763-d14149815-Reviews-Moxy_NYC_Chelsea-New_York_City_New_York.html,4.5,441,Moxy NYC Chelsea,383 reviews,100
"21 E 52nd St At Madison Ave, New York City, NY 10022-5389","Valet parking,Free internet,Fitness Center with Gym / Workout Room,Bar / lounge,Pets Allowed ( Dog / Pet Friendly ),Business Center with Internet Access,Conference facilities,Makeup services,Paid private parking on-site,Parking,Wifi,Paid wifi,Paid internet,Internet,Restaurant,Banquet room,Meeting rooms,Fax / photocopying,Baggage storage,Concierge,Non-smoking hotel,ATM on site,Doorperson,24-hour front desk,Express check-in / check-out,Dry cleaning,Laundry service,Ironing service,Shoeshine,Air conditioning,Housekeeping,Room service,Safe,Iron,Flatscreen TV,Non-smoking rooms,Suites",126,405,83,"2,911","1,317",151,https://www.tripadvisor.com/Hotel_Review-g60763-d113300-Reviews-Omni_Berkshire_Place-New_York_City_New_York.html,4.5,400,Omni Berkshire Place,"4,866 reviews",100
"38 W 36th St New York, New York City, NY 10018-8078","Paid public parking nearby,Free High Speed Internet (WiFi),Fitness Center with Gym / Workout Room,Bar / lounge,Pets Allowed ( Dog / Pet Friendly ),Airport transportation,Business Center with Internet Access,Banquet room,Free internet,Wifi,Free wifi in the business center,Free wired internet in the business center,Internet,Breakfast available,Meeting rooms,Fax / photocopying,Baggage storage,Concierge,Non-smoking hotel,Doorperson,24-hour check-in,24-hour front desk,Dry cleaning,Laundry service,Ironing service,Soundproof rooms,Air conditioning,Desk,Housekeeping,Room service,Safe,Minibar,Flatscreen TV,Telephone,Iron,Laptop safe,Wake-up service / alarm clock,Non-smoking rooms,Suites",114,119,30,"1,056",436,50,https://www.tripadvisor.com/Hotel_Review-g60763-d7816364-Reviews-Executive_Hotel_LeSoleil-New_York_City_New_York.html,4.5,555,Executive Hotel LeSoleil,"1,690 reviews",100
"420 Park Avenue South 29th Street Main Entrance, New York City, NY 10016-8403","Free High Speed Internet (WiFi),Pool,Fitness Center with Gym / Workout Room,Bar / lounge,Nightclub / DJ,Pets Allowed ( Dog / Pet Friendly ),Airport transportation,Business Center with Internet Access,Free internet,Wifi,Public wifi,Internet,Rooftop pool,Outdoor pool,Heated pool,Restaurant,Breakfast available,Poolside bar,Rooftop bar,Conference facilities,Banquet room,Meeting rooms,Fax / photocopying,Spa,Rooftop terrace,Baggage storage,Concierge,Non-smoking hotel,24-hour front desk,Dry cleaning,Laundry service,Ironing service,Air conditioning,Fireplace,Housekeeping,Private balcony,Room service,Safe,Minibar,Flatscreen TV,Laptop safe,Non-smoking rooms,Suites",68,249,109,"1,940",676,136,https://www.tripadvisor.com/Hotel_Review-g60763-d1456411-Reviews-Royalton_Park_Avenue-New_York_City_New_York.html,4.5,539,Royalton Park Avenue,"3,110 reviews",100
"123 W 28th Street, New York City, NY 10001-6120","Valet parking,Free High Speed Internet (WiFi),Fitness Center with Gym / Workout Room,Bar / lounge,Patio,Business Center with Internet Access,Banquet room,Rooftop terrace,Free internet,Wifi,Public wifi,Internet,Restaurant,Breakfast available,Complimentary instant cofffee,Rooftop bar,Meeting rooms,Baggage storage,Concierge,Convenience store,Newspaper,Non-smoking hotel,Outdoor furniture,24-hour front desk,Dry cleaning,Laundry service,Blackout curtains,Soundproof rooms,Air conditioning,Desk,Housekeeping,Coffee / tea maker,Cable / satellite TV,Walk-in shower,Room service,Safe,Telephone,Wardrobe / closet,Iron,Private bathrooms,Wake-up service / alarm clock,Microwave,Refrigerator,Flatscreen TV,Radio,Complimentary toiletries,Hair dryer,Non-smoking rooms",106,70,17,874,405,9,https://www.tripadvisor.com/Hotel_Review-g60763-d7130807-Reviews-Cambria_Hotel_New_York_Chelsea-New_York_City_New_York.html,4.5,458,Cambria Hotel New York - Chelsea,"1,373 reviews",100
"44 West 44th Street, New York City, NY 10036-6604","Paid public parking nearby,Wifi,Fitness Center with Gym / Workout Room,Bar / lounge,Nightclub / DJ,Business Center with Internet Access,Meeting rooms,Concierge,Public wifi,Paid wifi,Paid internet,Internet,Restaurant,Non-smoking hotel,Doorperson,24-hour front desk,Dry cleaning,Laundry service,Ironing service,Air conditioning,Housekeeping,Safe,Iron,Minibar,Refrigerator,Flatscreen TV,On-demand movies,Laptop safe,Non-smoking rooms,Suites",192,398,75,"1,569",868,146,https://www.tripadvisor.com/Hotel_Review-g60763-d93610-Reviews-Royalton_New_York_Hotel-New_York_City_New_York.html,4.0,501,Royalton New York Hotel,"3,055 reviews",100
"515 Ninth Avenue at 39th Street, New York City, NY 10018-2802","Secured parking,Free High Speed Internet (WiFi),Fitness Center with Gym / Workout Room,Bar / lounge,Children's television networks,Kids' outdoor play equipment,Car hire,Business Center with Internet Access,Parking,Free internet,Wifi,Public wifi,Free wifi in the business center,Internet,Restaurant,Breakfast available,Complimentary tea,Complimentary welcome drink,Happy hour,Outdoor dining area,Wine / champagne,Taxi service,Conference facilities,Meeting rooms,Fax / photocopying,Spa,Massage,Salon,Rooftop terrace,Concierge,Non-smoking hotel,Outdoor furniture,Sun deck,Sun loungers / beach chairs,Sun terrace,ATM on site,First aid kit,24-hour front desk,Express check-in / check-out,Dry cleaning,Laundry service,Ironing service,Soundproof rooms,Bathrobes,Air conditioning,Housekeeping,Interconnected rooms available,Room service,Safe,Flatscreen TV,Telephone,Bottled water,Iron,Non-smoking rooms,Suites,Family rooms",96,144,62,"1,089",480,54,https://www.tripadvisor.com/Hotel_Review-g60763-d7148761-Reviews-Cassa_Hotel_Times_Square-New_York_City_New_York.html,4.5,361,Cassa Hotel Times Square,"1,829 reviews",100
"444 Park Ave S, New York City, NY 10016-7321","Free High Speed Internet (WiFi),Bar / lounge,Children Activities (Kid / Family Friendly),Meeting rooms,Rooftop terrace,Concierge,24-hour front desk,Dry cleaning,Free internet,Wifi,Public wifi,Paid wifi,Internet,Restaurant,Breakfast available,Rooftop bar,Non-smoking hotel,Doorperson,Laundry service,Air conditioning,Room service,Safe,Laptop safe,Minibar,Flatscreen TV,Non-smoking rooms,Suites,Family rooms",66,57,32,412,106,35,https://www.tripadvisor.com/Hotel_Review-g60763-d12845266-Reviews-Mondrian_Park_Avenue-New_York_City_New_York.html,4.5,501,Mondrian Park Avenue,642 reviews,100
"585 8th Ave, New York City, NY 10018-3003","Paid private parking nearby,Free High Speed Internet (WiFi),Fitness Center with Gym / Workout Room,Bar / lounge,Pets Allowed ( Dog / Pet Friendly ),Business Center with Internet Access,Fax / photocopying,24-hour security,Paid public parking nearby,Parking,Free internet,Wifi,Public wifi,Internet,Restaurant,Kids' meals,Vending machine,Concierge,Non-smoking hotel,24-hour front desk,Dry cleaning,Laundry service,Air conditioning,Housekeeping,Room service,Safe,Telephone,Iron,Flatscreen TV,Non-smoking rooms",154,154,28,470,500,29,https://www.tripadvisor.com/Hotel_Review-g60763-d7737096-Reviews-Holiday_Inn_New_York_City_Times_Square-New_York_City_New_York.html,4.0,543,Holiday Inn New York City - Times Square,"1,181 reviews",100
"25 Cooper Sq, New York City, NY 10003-7107","Paid public parking nearby,Free High Speed Internet (WiFi),Restaurant,Bicycles available,Pets Allowed ( Dog / Pet Friendly ),Conference facilities,Meeting rooms,Baggage storage,Parking,Free internet,Wifi,Public wifi,Internet,Breakfast available,Fax / photocopying,Concierge,Newspaper,Non-smoking hotel,Doorperson,24-hour front desk,Dry cleaning,Laundry service,Ironing service,Allergy-free room,Air conditioning,Housekeeping,Room service,Safe,Minibar,Flatscreen TV,Hair dryer,VIP room facilities,Non-smoking rooms,Suites",138,82,30,694,242,41,https://www.tripadvisor.com/Hotel_Review-g60763-d1149402-Reviews-The_Standard_East_Village-New_York_City_New_York.html,4.5,496,"The Standard, East Village","1,089 reviews",100
"1717 Broadway, New York City, NY 10019-5214","Paid private parking on-site,Free High Speed Internet (WiFi),Fitness Center with Gym / Workout Room,Free breakfast,Bicycle rental,Children's television networks,Pets Allowed ( Dog / Pet Friendly ),Business Center with Internet Access,Parking garage,Secured parking,Parking,Free internet,Wifi,Public wifi,Internet,Breakfast buffet,Snack bar,Conference facilities,Meeting rooms,Fax / photocopying,Baggage storage,Concierge,Convenience store,Newspaper,Non-smoking hotel,ATM on site,24-hour front desk,Express check-in / check-out,Dry cleaning,Laundry service,Self-serve laundry,Ironing service,Soundproof rooms,Air conditioning,Housekeeping,Safe,Iron,Kitchenette,Microwave,Flatscreen TV,Refrigerator,Non-smoking rooms,Suites,Family rooms",119,144,41,961,490,54,https://www.tripadvisor.com/Hotel_Review-g60763-d6023925-Reviews-Residence_Inn_New_York_Manhattan_Central_Park-New_York_City_New_York.html,4.5,512,Residence Inn New York Manhattan/Central Park,"1,690 reviews",100
"866 Third Avenue, New York City, NY 10022-6221","Paid private parking on-site,Free High Speed Internet (WiFi),Fitness Center with Gym / Workout Room,Coffee shop,Bicycle rental,Car hire,Conference facilities,Meeting rooms,Parking,Free internet,Wifi,Public wifi,Internet,Breakfast available,Complimentary instant cofffee,Vending machine,Fax / photocopying,Baggage storage,Concierge,Convenience store,Newspaper,Non-smoking hotel,Shared lounge / TV area,24-hour front desk,Express check-in / check-out,Dry cleaning,Laundry service,Soundproof rooms,Air conditioning,Housekeeping,Safe,Iron,Flatscreen TV,Non-smoking rooms,Suites,Family rooms",54,197,28,"1,327","1,131",57,https://www.tripadvisor.com/Hotel_Review-g60763-d99371-Reviews-Courtyard_New_York_Manhattan_Midtown_East-New_York_City_New_York.html,4.5,451,Courtyard New York Manhattan/Midtown East,"2,740 reviews",100
"44 West 29 Street, New York City, NY 10001-4241","Free High Speed Internet (WiFi),Bar / lounge,Children Activities (Kid / Family Friendly),Pets Allowed ( Dog / Pet Friendly ),Rooftop terrace,Baggage storage,24-hour front desk,Dry cleaning,Free internet,Wifi,Internet,Restaurant,Rooftop bar,Concierge,Non-smoking hotel,Laundry service,Bathrobes,Air conditioning,Housekeeping,Room service,Safe,Minibar,Flatscreen TV,Bath / shower,Telephone,Laptop safe,Wake-up service / alarm clock,Complimentary toiletries,Hair dryer,Non-smoking rooms,Suites,Family rooms",116,18,7,295,57,17,https://www.tripadvisor.com/Hotel_Review-g60763-d12675805-Reviews-MADE_Hotel-New_York_City_New_York.html,4.5,478,MADE Hotel,394 reviews,100
